id,level,word,meaning_en,full_entry,article,pos,plural,forms,examples,page
b1_0188,B1,"ärgerte, hat geärgert","annoyed, annoyed","ärgerte, hat geärgert 2.",,word,,,Mein Bruder hat mich schon als Kind immer geärgert.,20
b1_0189,B1,der Ärger,the anger,der Ärger,der,noun,,,Ich hatte heute Ärger im Büro. || Ich habe mich mit einem Kollegen gestritten.,20
b1_0190,B1,ärgerlich,annoying,ärgerlich,,adjective,,,Der Zug hat schon wieder Verspätung. || Das ist wirklich ärgerlich.,20
b1_0191,B1,arm,arm,arm 1.,,adjective,,,Die Regierung hilft armen Nachbarländern. || Ich hätte gerne 200 g fettarmen Käse.,20
b1_0192,B1,"der Arm, -e",the poor,"der Arm, -e",der,noun,-e,,Mein Freund hat sich den Arm gebrochen.,20
b1_0193,B1,"die Art, -en","the way, -en","die Art, -en 1.",die,noun,-en 1.,,Im Zoo haben sie 34 verschiedene Arten von Vögeln. || Seine Art gefällt mir nicht. || Man kann auf unterschiedliche Art und Weise ein Fest feiern.,20
b1_0194,B1,"der Artikel, -","the article, -","der Artikel, - 1.",der,noun,- 1.,,"Ich habe einen interessanten Artikel gelesen. || Im Deutschen gibt es drei Artikel: der, die, das.",20
b1_0195,B1,"der Arzt, ¨-e","the doctor, ¨-e","der Arzt, ¨-e 1.",der,noun,¨-e 1.,,Ich muss heute zum Arzt.,20
b1_0196,B1,"die Ärztin, -nen","the doctor, -nen","die Ärztin, -nen 2.",die,noun,-nen 2.,,Wann warst du beim Zahnarzt?,20
b1_0197,B1,das Asyl,the asylum,das Asyl,das,noun,,,Die Menschen sind auf der Flucht und bitten um Asyl.,20
b1_0198,B1,"atmen, atmet, atmete,","breathe, breathe, breathed","atmen, atmet, atmete,",,word,,hat geatmet,Er hat eine Erkältung und kann nicht || durch die Nase atmen.,20
b1_0199,B1,der Atem,der Atem,der Atem,der,noun,,,Bitte den Atem anhalten.,20
b1_0200,B1,auch,also,auch 1.,,word,,,"Ich muss leider gehen. || – Ich auch. || Ich arbeite die ganze Woche und muss auch am Wochenende arbeiten. || Wir fahren auf jeden Fall, auch wenn es regnet. || Der Zug ist gerade eben abgefahren. || Warum kommst du auch so spät!",20
b1_0201,B1,auf,on,auf 1.,,preposition,,,"Deine Brille liegt auf dem Schreibtisch. || Die Kinder spielen unten auf der Straße. || Meine Eltern leben auf dem Land. || Gestern waren wir auf einer Party. || Auf unsere Anzeige in der Abendzeitung hat sich noch niemand gemeldet. || Wie heißt das auf Deutsch? || Meine Tochter kommt nächstes Jahr aufs Gymnasium. (D) (A, CH: ins) || Im Mai war ich auf Urlaub. (A) (D: in) || Ich bin schon seit zwei Stunden auf.",20
b1_0202,B1,10.Komm,10.Come,10.Komm,,other,,,"herein, die Tür ist auf. (D) (A, CH: offen)",20
b1_0203,B1,"der Aufenthalt, -e","the stay, -e","der Aufenthalt, -e 1.",der,noun,-e 1.,,Der Zug hat in München nur 20 Minuten Aufenthalt. || Wir wünschen Ihnen einen angenehmen Aufenthalt.,20
b1_0204,B1,"auffallen, fällt auf,","stand out, stand out","auffallen, fällt auf,",,word,,,"Mir ist aufgefallen, dass Harriett ganz",20
b1_0205,B1,fiel auf,stood out,"fiel auf, ist aufgefallen",,verb,,ist aufgefallen,blass ist.,20
b1_0206,B1,"auffordern, fordert auf,","prompt, prompt","auffordern, fordert auf, 1.",,word,,,"Sie forderte mich auf, meine Meinung",20
b1_0207,B1,"forderte auf,",prompted,"forderte auf,",,word,,hat aufgefordert,zu sagen. || Er fordert sie zum Tanz auf.,20
b1_0208,B1,"die Aufforderung, -en","the request, -en","die Aufforderung, -en",die,noun,-en,,"Sie erhalten eine Aufforderung, den Betrag bis Juni zu zahlen.",20
b1_0209,B1,"aufführen, führt auf,","perform, performs","aufführen, führt auf,",,word,,,Die Kinder führen zu Weihnachten ein,20
b1_0210,B1,"führte auf, hat aufgeführt","performed, has performed","führte auf, hat aufgeführt",,word,,,Theaterstück auf.,20
b1_0211,B1,"die Aufgabe, -n","the task, -n","die Aufgabe, -n 1.",die,noun,-n 1.,,Hast du deine Hausaufgaben für die Schule schon gemacht? || Das ist nicht meine Aufgabe.,20
b1_0212,B1,"aufgeben, gibt auf, gab","give up, gives up, gave up","aufgeben, gibt auf, gab 1.",,word,,,Ich habe auf der Post ein Paket,20
b1_0213,B1,auf,on,"auf, hat aufgegeben",,verb,,hat aufgegeben,aufgegeben. || Man darf nie aufgeben. || Es gibt immer eine Hoffnung.,20
b1_0214,B1,"aufhalten, hält auf, hielt","stop, stops, stopped","aufhalten, hält auf, hielt 1.",,word,,,Wo hält er sich gerade auf? || – In,20
b1_0215,B1,auf,on,"auf, hat aufgehalten",,verb,,hat aufgehalten,"München. || Darf ich Ihnen die Tür aufhalten? || Entschuldigen Sie die Verspätung, ich wurde aufgehalten.",20
b1_0216,B1,"aufheben, hebt auf,","cancel, cancel","aufheben, hebt auf, 1.",,word,,,Lassen Sie die Papiere nur auf dem,20
b1_0217,B1,hob auf,picked up,"hob auf, hat aufgehoben",,verb,,hat aufgehoben,"Boden liegen, ich hebe sie schon auf. || Die Quittung müssen Sie gut aufheben.",20
b1_0218,B1,"aufhören, hört auf,","stop, stop","aufhören, hört auf, 1.",,word,,,Es hört nicht auf zu schneien.,20
b1_0219,B1,"hörte auf, hat aufgehört","stopped, has stopped","hörte auf, hat aufgehört 2.",,word,,,Wann hört ihr mit der Arbeit auf? || Hier hört die Hauptstraße auf.,20
b1_0220,B1,"aufladen, lädt auf, lud auf,","charging, charging, charging","aufladen, lädt auf, lud auf,",,word,,hat aufgeladen,Ich muss mein Telefon aufladen. || Die || Batterie ist leer.,20
b1_0221,B1,"auflösen, löst auf,","dissolve, dissolve","auflösen, löst auf,",,word,,,Die Tablette bitte in Wasser auflösen.,20
b1_0222,B1,"löste auf, hat aufgelöst","dissolved, has dissolved","löste auf, hat aufgelöst",,word,,,,20
b1_0223,B1,aufmerksam,attentive,aufmerksam 1.,,adjective,,,"Die Schülerin hörte aufmerksam zu. || Ich mache Sie darauf aufmerksam, dass wir in einer halben Stunde schließen.",20
b1_0224,B1,"aufnehmen, nimmt auf,","record, records","aufnehmen, nimmt auf, 1.",,word,,,Wir haben Aneta in unseren Verein,20
b1_0225,B1,"nahm auf,",took up,"nahm auf,",,word,,hat aufgenommen,aufgenommen. || Ich habe den Film im Urlaub aufgenommen.,20
b1_0226,B1,"die Aufnahme, -n","the recording, -n","die Aufnahme, -n",die,noun,-n,,Bitte seid leise! || – Ich starte die Aufnahme.,20
b1_0227,B1,"aufpassen, passt auf,","watch out, watch out","aufpassen, passt auf, 1.",,word,,,Tut mir leid. || Da habe ich wohl nicht,21
b1_0228,B1,"passte auf,",paid attention,"passte auf,",,word,,hat aufgepasst,aufgepasst. || Ich muss zu Hause bleiben und auf die Kinder aufpassen.,21
b1_0229,B1,"aufräumen, räumt auf,","clean up, clean up","aufräumen, räumt auf,",,word,,,Vor meinem Urlaub muss ich unbed-,21
b1_0230,B1,"räumte auf,",cleaned up,"räumte auf,",,word,,hat aufgeräumt,ingt noch meinen Schreibtisch || aufräumen.,21
b1_0231,B1,"aufregen, regt auf,","upset, upset","aufregen, regt auf, 1.",,word,,,"Es regt mich auf, dass ich schon wieder",21
b1_0232,B1,"regte auf,",got upset,"regte auf,",,word,,hat aufgeregt,Überstunden machen muss. || Ganz ruhig! || Bitte regen Sie sich nicht auf. || Heute hast du eine Prüfung. || Bist du schon aufgeregt? || Die Musikgruppe zu erleben war sehr aufregend.,21
b1_0233,B1,"aufstehen, steht auf,","get up, get up","aufstehen, steht auf, 1.",,word,,,Ich stehe jeden Morgen um sechs Uhr,21
b1_0234,B1,"stand auf,",stood up,"stand auf,",,word,,ist aufgestanden,auf. || Sie brauchen nicht aufzustehen. || Sie können sitzen bleiben.,21
b1_0235,B1,"der Auftrag, ¨-e","the order, ¨-e","der Auftrag, ¨-e 1.",der,noun,¨-e 1.,,Ich komme im Auftrag von Frau Müller und soll Ihnen diesen Brief geben. || Im Moment hat die Firma besonders viele Aufträge.,21
b1_0236,B1,"auftreten, tritt auf,","occur, occurs","auftreten, tritt auf,",,word,,,Nächste Woche tritt in der Stadthalle,21
b1_0237,B1,trat auf,occurred,"trat auf, ist aufgetreten",,verb,,ist aufgetreten,eine berühmte Musikgruppe auf.,21
b1_0238,B1,"der Auftritt, -e","the appearance, -e","der Auftritt, -e",der,noun,-e,,Nach dem Auftritt feiern die Musiker.,21
b1_0239,B1,"aufwachen, wacht auf,","wake up, wake up","aufwachen, wacht auf,",,word,,,Von dem Lärm bin ich aufgewacht.,21
b1_0240,B1,"wachte auf,",woke up,"wachte auf,",,word,,ist aufgewacht,,21
b1_0241,B1,aufwärts,upwards,aufwärts 1.,,word,,,Sie müssen gute Schuhe anziehen. || Der Weg geht immer aufwärts. || In letzter Zeit geht es wieder aufwärts mit der Wirtschaft.,21
b1_0242,B1,"→ der Aufzug, ¨-e (D, A)","→ the elevator, ¨-e (D, A)","→ der Aufzug, ¨-e (D, A)",,other,,,Im Büro ist leider der Aufzug kaputt.,21
b1_0243,B1,Lift,lift,Lift,,noun,,,,21
b1_0244,B1,"das Auge, -n","the eye, -n","das Auge, -n",das,noun,-n,,Meine beiden Kinder haben blaue Augen.,21
b1_0245,B1,"der Augenblick, -e","the moment, -e","der Augenblick, -e 1.",der,noun,-e 1.,,"Ich wollte gerade parken. || In dem Au- genblick ist ein Wagen aus der Ausfahrt gekommen. || Einen Augenblick, bitte! || Im Augenblick sind keine Plätze frei.",21
b1_0246,B1,aus,out of,aus 1.,,preposition,,,Frau Müller geht jeden Morgen um 8 Uhr aus dem Haus. || Frau Özgen kommt aus der Türkei. || Die Möbel sind noch aus der Zeit um 1900. || Ich trage nur Pullover aus reiner Wolle. || Wir haben aus Liebe geheiratet. || Wann ist der Kurs aus? || Ich seh‘ nichts! || Das Licht ist aus!,21
b1_0247,B1,"die Ausbildung, -en","the training, -s","die Ausbildung, -en 1.",die,noun,-en 1.,,Ich habe meine Ausbildung abgeschlossen. || Mit deiner guten Ausbildung findest du sicher eine Arbeit.,21
b1_0248,B1,ausgebildet,trained,ausgebildet,,word,,,Für diesen Beruf müssen Sie gut ausgebildet sein.,21
b1_0249,B1,"ausdrucken, druckt aus,","print, prints out","ausdrucken, druckt aus,",,word,,,Kann ich das auf deinem Drucker,21
b1_0250,B1,"druckte aus,",printed out,"druckte aus,",,word,,hat ausgedruckt,ausdrucken?,21
b1_0251,B1,"der Ausdruck, ¨-e1.","the expression, ¨-e1.","der Ausdruck, ¨-e1.",der,noun,¨-e1.,,Diesen Ausdruck habe ich noch nie gehört.,21
b1_0252,B1,"der Ausdruck, -e2.","the expression, -e2.","der Ausdruck, -e2.",der,noun,-e2.,,Machen Sie doch bitte einen Ausdruck von der E-Mail.,21
b1_0253,B1,auseinander,apart,auseinander,,word,,,Wir wohnen nicht weit auseinander.,21
b1_0254,B1,"die Ausfahrt, -en","the exit, -en","die Ausfahrt, -en 1.",die,noun,-en 1.,,"Hier ist eine Ausfahrt, da dürfen Sie nicht parken. || Wie weit ist es noch bis zur Ausfahrt Freiburg?",21
b1_0255,B1,"ausfallen, fällt aus,","fail, fail","ausfallen, fällt aus,",,word,,,Nächste Woche fällt der Kurs aus.,21
b1_0256,B1,fiel aus,fell out,"fiel aus, ist ausgefallen",,verb,,ist ausgefallen,,21
b1_0257,B1,"der Ausflug, ¨-e","the excursion, ¨-e","der Ausflug, ¨-e",der,noun,¨-e,,Am Wochenende machen wir mit Fre- unden einen Ausflug nach Heidelberg.,21
b1_0258,B1,ausfüllen,fill out,"ausfüllen, füllt aus, Füllen",,verb,,"füllt aus, Füllen",Sie bitte dieses Formular aus!,21
b1_0259,B1,"füllte aus, hat ausgefüllt","filled in, has filled in","füllte aus, hat ausgefüllt",,word,,,,21
b1_0260,B1,"die Ausgabe, -n","the output, -n","die Ausgabe, -n 1.",die,noun,-n 1.,,Wie hoch sind Ihre Ausgaben in einem Monat? || Wo ist die Essensausgabe? || In welchem Buch hast du das gelesen? || In welcher Ausgabe?,21
b1_0261,B1,"der Ausgang, ¨-e","the output, ¨-e","der Ausgang, ¨-e",der,noun,¨-e,,Wo ist der Ausgang bitte?,21
b1_0262,B1,"ausgeben, gibt aus,","output, outputs","ausgeben, gibt aus,",,word,,,Carola gibt viel Geld für ihr Hobby aus.,21
b1_0263,B1,gab aus,gave out,"gab aus, hat ausgegeben",,verb,,hat ausgegeben,,21
b1_0264,B1,"ausgehen, geht aus,","go out, go out","ausgehen, geht aus, 1.",,word,,,Plötzlich ist das Licht ausgegangen.,21
b1_0265,B1,"ging aus,",went out,"ging aus, 2.",,word,,ist ausgegangen,Gehen wir heute Abend aus? || Wie ist das Spiel ausgegangen?,21
b1_0266,B1,ausgezeichnet,excellent,ausgezeichnet,,word,,,Essen und Unterkunft waren ausgezeichnet.,21
b1_0267,B1,"die Aushilfe, -n","the temporary help, -n","die Aushilfe, -n",die,noun,-n,,Wir suchen eine freundliche Aushilfe für unser Geschäft.,21
b1_0268,B1,"die Auskunft, ¨-e","the information, ¨-e","die Auskunft, ¨-e 1.",die,noun,¨-e 1.,,"Ich hätte gern eine Auskunft. || Die Firma hat eine neue Nummer. || Bitte, rufen Sie die Auskunft an.",21
b1_0269,B1,das Ausland,the foreign country,das Ausland,das,noun,,,Wir fahren im Urlaub meistens ins Aus- land.,21
b1_0270,B1,"der Ausländer, -","the foreigner, -","der Ausländer, -",der,noun,-,,Viele Ausländer und Ausländerinnen,22
b1_0271,B1,"die Ausländerin, -nen","the foreigner, -nen","die Ausländerin, -nen",die,noun,-nen,,lernen in der Volkshochschule Deutsch.,22
b1_0272,B1,ausländisch,foreign,ausländisch,,adjective,,,Die ausländischen Studenten müssen zuerst einen Deutschkurs besuchen.,22
b1_0273,B1,"ausmachen, macht aus,","make up, makes up","ausmachen, macht aus, 1.",,word,,,Sie müssen leider warten. || – Kein,22
b1_0274,B1,"machte aus,",made out,"machte aus,",,word,,hat ausgemacht,"Problem. || Das macht mir nichts aus. || Machen Sie bitte das Licht aus! || Wir hatten doch ausgemacht, dass du die Getränke besorgst. || Haben Sie einen Termin ausgemacht?",22
b1_0275,B1,"die Ausnahme, -n","the exception, -n","die Ausnahme, -n",die,noun,-n,,Normalerweise muss ich am Wochenende arbeiten. || Aber heute ist eine Ausnahme.,22
b1_0276,B1,"ausreichen, reicht aus, re-","suffice, suffices, re-","ausreichen, reicht aus, re- 1.",,word,,,Das Geld muss bis März ausreichen.,22
b1_0277,B1,"ichte aus,","ichte aus,","ichte aus, 2.",,word,,hat ausgereicht,Seine Kenntnisse reichen für diese || Arbeit aus.,22
b1_0278,B1,ausreichend,sufficient,ausreichend,,word,,,Das Geld ist für die Reise ausreichend.,22
b1_0279,B1,"ausrichten, richtet aus,","align, align","ausrichten, richtet aus,",,word,,,Mein Mann ist nicht da. || Soll ich ihm,22
b1_0280,B1,"richtete aus,",aligned,"richtete aus,",,word,,hat ausgerichtet,etwas ausrichten?,22
b1_0281,B1,(sich) ausruhen,(rest,"(sich) ausruhen, ruht aus, 1.",,verb,,"ruht aus, 1.",Sie ruhen sich von der Arbeit aus.,22
b1_0282,B1,"ruhte aus, hat ausgeruht","rested, has rested","ruhte aus, hat ausgeruht 2.",,word,,,Bist du gut ausgeruht?,22
b1_0283,B1,"ausschließen, schließt aus,","exclude, excludes","ausschließen, schließt aus, 1.",,word,,,Das kann man nicht ganz ausschließen.,22
b1_0284,B1,"schloss aus,",ruled out,"schloss aus, 2.",,word,,hat ausgeschlossen,So viel kann ich nicht bezahlen. || Das ist || völlig ausgeschlossen.,22
b1_0285,B1,ausschließlich,exclusively,ausschließlich,,adjective,,,Tut mir leid. || Wir haben ausschließlich Nichtraucherzimmer.,22
b1_0286,B1,"aussehen, sieht aus,","look, looks","aussehen, sieht aus, 1.",,word,,,Sie sehen wieder besser aus. || Sind Sie,22
b1_0287,B1,"sah aus,",looked,"sah aus,",,word,,hat ausgesehen,"wieder gesund? || Er sieht genauso aus wie sein Vater. || Es sieht so aus, als ob es bald regnen würde.",22
b1_0288,B1,außen,outside,außen 1.,,word,,,Wir haben das Schloss nur von außen gesehen. || Außen ist das Haus nicht sehr schön.,22
b1_0289,B1,außerhalb,outside,außerhalb,,word,,,Wir wohnen außerhalb von Berlin.,22
b1_0290,B1,äußerlich,externally,äußerlich,,adjective,,,Das Medikament dürfen Sie nur äußerlich anwenden.,22
b1_0291,B1,außer,except,außer 1.,,word,,,Außer Lisa hat sich niemand um die Stelle beworben. || Der Aufzug ist außer Betrieb. || Wir haben täglich außer Samstag geöffnet.,22
b1_0292,B1,außerdem,aside from that,außerdem 1.,,word,,,"Möchten Sie außerdem noch etwas? || Der Film war langweilig, und außerdem haben die Schauspieler schlecht gespielt.",22
b1_0293,B1,"die Aussicht, -en","the view, -en","die Aussicht, -en 1.",die,noun,-en 1.,,Von diesem Turm hat man eine tolle Aussicht. || Mit mehreren Fremdsprachen hat man gute Aussichten im Beruf.,22
b1_0294,B1,"aussprechen, spricht aus,","speak out, speak out","aussprechen, spricht aus,",,word,,,Wie spricht man dieses Wort aus?,22
b1_0295,B1,"sprach aus,",spoke out,"sprach aus,",,word,,hat ausgesprochen,,22
b1_0296,B1,die Aussprache,the pronunciation,die Aussprache,die,noun,,,Ali hat eine gute Aussprache.,22
b1_0297,B1,"ausstellen, stellt aus,","exhibit, exhibits","ausstellen, stellt aus, 1.",,word,,,Im Schaufenster sind Winterschuhe,22
b1_0298,B1,"stellte aus,",exhibited,"stellte aus,",,word,,hat ausgestellt,ausgestellt. || Das Zeugnis wird bis nächste Woche ausgestellt.,22
b1_0299,B1,"die Ausstellung, -en1.","the exhibition, -en1.","die Ausstellung, -en1.",die,noun,-en1.,,Wir waren mit der Lehrerin in einer Ausstellung. || Die Ausstellung eines neuen Passes dauert zwei Wochen.,22
b1_0300,B1,"(sich etwas) aussuchen,",choose (something).,"(sich etwas) aussuchen,",,word,,,Such dir etwas Schönes aus! || Ich lade,22
b1_0301,B1,"sucht aus, suchte aus,","looks for, looked for","sucht aus, suchte aus,",,word,,hat ausgesucht,dich ein.,22
b1_0302,B1,"auswählen, wählt aus,","select, selects","auswählen, wählt aus,",,word,,,Für die Aufgabe können Sie aus drei,22
b1_0303,B1,"wählte aus,",chose,"wählte aus,",,word,,hat ausgewählt,Themen auswählen.,22
b1_0304,B1,"die Auswahl, -en1.","the selection, -en1.","die Auswahl, -en1.",die,noun,-en1.,,Wir müssen eine Auswahl aus den Büchern treffen. || Das Geschäft hat eine große Auswahl.,22
b1_0305,B1,"der Ausweis, -e","the ID, -e","der Ausweis, -e",der,noun,-e,,Darf ich mal Ihren Ausweis sehen?,22
b1_0306,B1,"ausziehen, zieht aus,","move out, move out","ausziehen, zieht aus, 1.",,word,,,Willst du den Mantel nicht ausziehen?,22
b1_0307,B1,"zog aus,",moved out,"zog aus, 2.",,word,,hat/ist ausgezogen,Müllers sind schon vor vier Wochen || ausgezogen.,22
b1_0308,B1,"das Auto, -s","the car, -s","das Auto, -s",das,noun,-s,,Mario fährt mit dem Auto zur Arbeit.,22
b1_0309,B1,"die Autobahn, -en","the highway, -en","die Autobahn, -en",die,noun,-en,,Das Dorf liegt direkt an der Autobahn.,22
b1_0310,B1,"der Automat, -en","the machine, -en","der Automat, -en 1.",der,noun,-en 1.,,Zigaretten bekommst du am Automaten. || Der Fahrkartenautomat ist auf dem Bahnsteig.,22
b1_0311,B1,automatisch1.,automatically1.,automatisch1.,,word,,,Die Tür schließt automatisch. || Das Zeugnis bekommen Sie automatisch zugeschickt.,22
b1_0312,B1,"der Autor, -en","the author, -en","der Autor, -en",der,noun,-en,,Diese Autorin hat in diesem Jahr schon,22
b1_0313,B1,"die Autorin, -nen","the author, -nen","die Autorin, -nen",die,noun,-nen,,zwei Bücher geschrieben.,22
b1_0314,B1,"backen, bäckt/backt,","bake, bakes/bakes","backen, bäckt/backt,",,word,,,"Wenn du kommst, backe ich einen",23
b1_0315,B1,backte,baked,"backte, hat gebacken",,verb,,hat gebacken,Kuchen.,23
b1_0316,B1,"die Bäckerei, -en","the bakery, -en","die Bäckerei, -en",die,noun,-en,,Wir kaufen unser Brot immer in der Bäckerei am Markt.,23
b1_0317,B1,"1. baden, badet, badete, hat","1. bathe, bathes, bathed, has","1. baden, badet, badete, hat",,other,,,Wenn du baden möchtest: Das,23
b1_0318,B1,gebadet,bathed,gebadet,,word,,,Badezimmer ist dort hinten links. || Hier ist Baden verboten!,23
b1_0319,B1,"¨-er1. das Bad,",¨-er1. the bathroom,"¨-er1. das Bad,",,word,,,Nach einem warmen Bad fühlt man sich gleich viel besser. || Ich möchte ein Zimmer mit Bad.,23
b1_0320,B1,"die Badewanne, -n","the bathtub, -n","die Badewanne, -n",die,noun,-n,,Nach einem langen Arbeitstag setzte sie sich in die Badewanne.,23
b1_0321,B1,"die Bahn, -en","the train, -en","die Bahn, -en",die,noun,-en,,Ich komme mit der Bahn.,23
b1_0322,B1,"S-Bahn, -en","S-Bahn, -en","S-Bahn, -en",,noun,,,Die S-Bahn ist schneller als die Straßenbahn.,23
b1_0323,B1,"die Straßenbahn, -en","the tram, -en","die Straßenbahn, -en",die,noun,-en,,Nehmen Sie die Straßenbahn Nr. 16.,23
b1_0324,B1,"die U-Bahn, -en","the subway, -en","die U-Bahn, -en",die,noun,-en,,Die letzte U-Bahn geht um 23.15 Uhr.,23
